epoch,train_loss,val_loss,val_top1,val_top5,val_f1,lr
29,0.8673410288594153,0.9797955327033997,0.949999988079071,0.9979999661445618,0.9503034353256226,0.00013432073050985194
30,0.8604706020055523,0.993950273513794,0.9639999866485596,0.9979999661445618,0.963772714138031,0.0001239527733499604
31,0.8612737638498674,0.9838273277282715,0.965999960899353,0.9979999661445618,0.9662020206451416,0.00011371171566004979
32,0.8521521311113045,0.9761396412849426,0.9539999961853027,0.9959999918937683,0.9538434743881226,0.00010364745084375787
33,0.8483586097343223,0.9666055216789246,0.9679999351501465,0.9979999661445618,0.9682222008705139,9.380901098761316e-05
34,0.8444677582311588,0.9502165699005127,0.9760000109672546,0.9979999661445618,0.9758181571960449,8.424432798163834e-05
35,0.8423727002936939,0.953897358417511,0.9679999947547913,0.9979999661445618,0.967909038066864,7.5e-05
36,0.8369780693356729,0.9621240873336792,0.9619998931884766,0.9979999661445618,0.9620707035064697,6.612106447938796e-05
37,0.8353928561879307,0.956294135093689,0.9639999270439148,0.9979999661445618,0.9639192223548889,5.765077870115123e-05
38,0.8312174048757398,0.9529759998321533,0.9760000109672546,0.9979999661445618,0.9757979512214661,4.9630409046171234e-05
39,0.831336501211573,0.9547590103149414,0.9739999771118164,0.9979999661445618,0.9741312861442566,4.2099029949202296e-05
40,0.8298900051071705,0.9521217279434204,0.9779999852180481,0.9979999661445618,0.9780201315879822,3.5093333532153296e-05
41,0.8278994438841193,0.9514946775436401,0.9679999947547913,0.9979999661445618,0.9682221412658691,2.8647450843757884e-05
42,0.8265975584200642,0.9495860805511475,0.9679999351501465,0.9979999661445618,0.9680808186531067,2.2792785576536095e-05
43,0.8261774111811924,0.9464405217170715,0.9679999351501465,0.9979999661445618,0.9680403470993042,1.7557861071160976e-05
44,0.8234556967979576,0.9545126285552978,0.9699999690055847,0.9979999661445618,0.970252513885498,1.2968181353609881e-05
45,0.8245377601200277,0.9494208688735962,0.9739999771118164,0.9979999661445618,0.9742323160171509,9.046106882113748e-06
46,0.8226447253491593,0.9503331642150878,0.9759999513626099,0.9979999661445618,0.9762323498725891,5.810745609252196e-06
47,0.8225861900714396,0.9505226058959961,0.9759999513626099,0.9979999661445618,0.9762323498725891,3.2778598899291452e-06
48,0.8238965966847824,0.9505470447540283,0.9739999771118164,0.9979999661445618,0.9740808010101318,1.4597896887644617e-06
49,0.8205752655656127,0.947675726890564,0.9739999771118164,0.9979999661445618,0.9742323160171509,3.653924610263702e-07
50,0.8208574941594418,0.9491774706840516,0.9759999513626099,0.9979999661445618,0.9762323498725891,0.0
