epoch,train_loss,val_loss,val_top1,val_top5,val_f1,lr
1,4.073460784892883,3.6638515281677244,0.17000000178813934,0.44200000166893005,0.11932571232318878,0.00030000002700000003
2,3.6850300509534533,3.3357667427062987,0.21000000834465027,0.5640000104904175,0.16153007745742798,0.0006000000240000001
3,3.4020540230075578,3.2485246238708494,0.3100000023841858,0.5799999833106995,0.2491539716720581,0.0009000000210000001
4,3.208292223033798,2.799007423400879,0.37800002098083496,0.7419999837875366,0.32999294996261597,0.0012000000180000003
5,2.99436042918814,2.8866452713012696,0.37400001287460327,0.6899999976158142,0.3405798077583313,0.0015000000150000004
6,2.819877271796418,2.7686459941864014,0.41200000047683716,0.7540000081062317,0.38133132457733154,0.0018000000120000006
7,2.6546969875326645,2.3261214828491212,0.5320000052452087,0.8359999656677246,0.4959375262260437,0.0021000000090000007
8,2.499424814294362,2.274517780303955,0.5399999618530273,0.8319999575614929,0.5075448155403137,0.002400000006000001
9,2.4020994273625953,2.700115297317505,0.46799999475479126,0.7839999794960022,0.4494403004646301,0.0027000000030000014
10,2.269050709119085,2.265421401977539,0.5479999780654907,0.8500000238418579,0.5478948354721069,0.003
11,2.161476923950765,2.001514875411987,0.6579999923706055,0.8960000276565552,0.6415008306503296,0.002999086240528644
12,2.048983725319621,1.751716145515442,0.7260000109672546,0.9299999475479126,0.7144039273262024,0.0029963460753897365
13,1.9521640567796505,1.8035437927246094,0.6800000071525574,0.9259999990463257,0.6698435544967651,0.00299178284305241
14,1.8719523842243564,1.8387671031951904,0.6840000152587891,0.9279999732971191,0.6694175004959106,0.0029854021031123557
15,1.8078918797730197,1.92548810005188,0.6679999828338623,0.9179999828338623,0.6590410470962524,0.0029772116295183125
16,1.7345169895380215,1.6807959938049317,0.7560000419616699,0.9380000233650208,0.7513493299484253,0.002967221401100709
17,1.6852133872422062,1.7209192495346068,0.7279999852180481,0.9319999814033508,0.7170039415359497,0.002955443589413995
18,1.6212019092281036,1.5823982734680175,0.7760000228881836,0.9539999961853027,0.7673594951629639,0.0029418925439074787
19,1.5894473817629098,1.7343374938964844,0.7259999513626099,0.9399999976158142,0.7286863923072815,0.002926584774442731
20,1.5184750452332847,1.6047448406219482,0.784000039100647,0.9519999623298645,0.782976508140564,0.0029095389311788633
